site;DO;temp;datetime
Toranche aval; 9,50;12,36;2019/11/01 08:00:00
Toranche aval; 9,50;12,36;2019/11/01 08:15:00
Toranche aval; 9,50;12,34;2019/11/01 08:30:00
Toranche aval; 9,50;12,34;2019/11/01 08:45:00
Toranche aval; 9,51;12,32;2019/11/01 09:00:00
Toranche aval; 9,51;12,32;2019/11/01 09:15:00
Toranche aval; 9,52;12,30;2019/11/01 09:30:00
Toranche aval; 9,52;12,30;2019/11/01 09:45:00
Toranche aval; 9,53;12,30;2019/11/01 10:00:00
Toranche aval; 9,54;12,32;2019/11/01 10:15:00
Toranche aval; 9,52;12,32;2019/11/01 10:30:00
Toranche aval; 9,54;12,32;2019/11/01 10:45:00
Toranche aval; 9,52;12,34;2019/11/01 11:00:00
Toranche aval; 9,53;12,34;2019/11/01 11:15:00
Toranche aval; 9,51;12,36;2019/11/01 11:30:00
Toranche aval; 9,51;12,36;2019/11/01 11:45:00
Toranche aval; 9,52;12,36;2019/11/01 12:00:00
Toranche aval; 9,51;12,38;2019/11/01 12:15:00
Toranche aval; 9,51;12,38;2019/11/01 12:30:00
Toranche aval; 9,49;12,38;2019/11/01 12:45:00
Toranche aval; 9,50;12,38;2019/11/01 13:00:00
Toranche aval; 9,51;12,38;2019/11/01 13:15:00
Toranche aval; 9,48;12,38;2019/11/01 13:30:00
Toranche aval; 9,48;12,38;2019/11/01 13:45:00
Toranche aval; 9,44;12,38;2019/11/01 14:00:00
Toranche aval; 9,47;12,38;2019/11/01 14:15:00
Toranche aval; 9,45;12,38;2019/11/01 14:30:00
Toranche aval; 9,47;12,38;2019/11/01 14:45:00
Toranche aval; 9,45;12,38;2019/11/01 15:00:00
Toranche aval; 9,44;12,38;2019/11/01 15:15:00
Toranche aval; 9,43;12,38;2019/11/01 15:30:00
Toranche aval; 9,44;12,40;2019/11/01 15:45:00
Toranche aval; 9,43;12,42;2019/11/01 16:00:00
Toranche aval; 9,40;12,42;2019/11/01 16:15:00
Toranche aval; 9,42;12,44;2019/11/01 16:30:00
Toranche aval; 9,43;12,44;2019/11/01 16:45:00
Toranche aval; 9,39;12,46;2019/11/01 17:00:00
Toranche aval; 9,38;12,46;2019/11/01 17:15:00
Toranche aval; 9,39;12,48;2019/11/01 17:30:00
Toranche aval; 9,38;12,48;2019/11/01 17:45:00
Toranche aval; 9,36;12,50;2019/11/01 18:00:00
Toranche aval; 9,36;12,52;2019/11/01 18:15:00
Toranche aval; 9,36;12,52;2019/11/01 18:30:00
Toranche aval; 9,34;12,54;2019/11/01 18:45:00
Toranche aval; 9,33;12,56;2019/11/01 19:00:00
Toranche aval; 9,33;12,56;2019/11/01 19:15:00
Toranche aval; 9,31;12,58;2019/11/01 19:30:00
Toranche aval; 9,32;12,58;2019/11/01 19:45:00
Toranche aval; 9,31;12,60;2019/11/01 20:00:00
Toranche aval; 9,27;12,62;2019/11/01 20:15:00
Toranche aval; 9,30;12,62;2019/11/01 20:30:00
Toranche aval; 9,30;12,62;2019/11/01 20:45:00
Toranche aval; 9,31;12,62;2019/11/01 21:00:00
Toranche aval; 9,27;12,64;2019/11/01 21:15:00
Toranche aval; 9,30;12,64;2019/11/01 21:30:00
Toranche aval; 9,30;12,64;2019/11/01 21:45:00
Toranche aval; 9,31;12,66;2019/11/01 22:00:00
Toranche aval; 9,30;12,66;2019/11/01 22:15:00
Toranche aval; 9,24;12,66;2019/11/01 22:30:00
Toranche aval; 9,28;12,68;2019/11/01 22:45:00
Toranche aval; 9,27;12,68;2019/11/01 23:00:00
Toranche aval; 9,28;12,68;2019/11/01 23:15:00
Toranche aval; 9,26;12,68;2019/11/01 23:30:00
Toranche aval; 9,26;12,70;2019/11/01 23:45:00
Toranche aval; 9,26;12,70;2019/11/02 00:00:00
Toranche aval; 9,27;12,70;2019/11/02 00:15:00
Toranche aval; 9,28;12,72;2019/11/02 00:30:00
Toranche aval; 9,25;12,72;2019/11/02 00:45:00
Toranche aval; 9,24;12,72;2019/11/02 01:00:00
Toranche aval; 9,24;12,72;2019/11/02 01:15:00
Toranche aval; 9,23;12,74;2019/11/02 01:30:00
Toranche aval; 9,24;12,74;2019/11/02 01:45:00
Toranche aval; 9,24;12,74;2019/11/02 02:00:00
Toranche aval; 9,24;12,74;2019/11/02 02:15:00
Toranche aval; 9,23;12,74;2019/11/02 02:30:00
Toranche aval; 9,22;12,74;2019/11/02 02:45:00
Toranche aval; 9,21;12,76;2019/11/02 03:00:00
Toranche aval; 9,22;12,76;2019/11/02 03:15:00
Toranche aval; 9,21;12,76;2019/11/02 03:30:00
Toranche aval; 9,19;12,76;2019/11/02 03:45:00
Toranche aval; 9,21;12,78;2019/11/02 04:00:00
Toranche aval; 9,21;12,78;2019/11/02 04:15:00
Toranche aval; 9,22;12,78;2019/11/02 04:30:00
Toranche aval; 9,22;12,80;2019/11/02 04:45:00
Toranche aval; 9,19;12,80;2019/11/02 05:00:00
Toranche aval; 9,19;12,82;2019/11/02 05:15:00
Toranche aval; 9,20;12,82;2019/11/02 05:30:00
Toranche aval; 9,19;12,82;2019/11/02 05:45:00
Toranche aval; 9,19;12,84;2019/11/02 06:00:00
Toranche aval; 9,19;12,84;2019/11/02 06:15:00
Toranche aval; 9,20;12,86;2019/11/02 06:30:00
Toranche aval; 9,16;12,86;2019/11/02 06:45:00
Toranche aval; 9,17;12,86;2019/11/02 07:00:00
Toranche aval; 9,17;12,88;2019/11/02 07:15:00
Toranche aval; 9,17;12,88;2019/11/02 07:30:00
Toranche aval; 9,15;12,88;2019/11/02 07:45:00
Toranche aval; 9,17;12,90;2019/11/02 08:00:00
Toranche aval; 9,15;12,90;2019/11/02 08:15:00
Toranche aval; 9,17;12,92;2019/11/02 08:30:00
Toranche aval; 9,14;12,94;2019/11/02 08:45:00
Toranche aval; 9,15;12,96;2019/11/02 09:00:00
Toranche aval; 9,18;12,98;2019/11/02 09:15:00
Toranche aval; 9,17;13,00;2019/11/02 09:30:00
Toranche aval; 9,17;13,02;2019/11/02 09:45:00
Toranche aval; 9,19;13,04;2019/11/02 10:00:00
Toranche aval; 9,18;13,06;2019/11/02 10:15:00
Toranche aval; 9,16;13,10;2019/11/02 10:30:00
Toranche aval; 9,17;13,12;2019/11/02 10:45:00
Toranche aval; 9,17;13,16;2019/11/02 11:00:00
Toranche aval; 9,18;13,20;2019/11/02 11:15:00
Toranche aval; 9,20;13,26;2019/11/02 11:30:00
Toranche aval; 9,18;13,32;2019/11/02 11:45:00
Toranche aval; 9,19;13,38;2019/11/02 12:00:00
Toranche aval; 9,11;13,42;2019/11/02 12:15:00
Toranche aval; 9,14;13,44;2019/11/02 12:30:00
Toranche aval; 9,14;13,44;2019/11/02 12:45:00
Toranche aval; 9,14;13,44;2019/11/02 13:00:00
Toranche aval; 9,15;13,50;2019/11/02 13:15:00
Toranche aval; 9,13;13,54;2019/11/02 13:30:00
Toranche aval; 9,14;13,60;2019/11/02 13:45:00
Toranche aval; 9,11;13,64;2019/11/02 14:00:00
Toranche aval; 9,11;13,66;2019/11/02 14:15:00
Toranche aval; 9,07;13,68;2019/11/02 14:30:00
Toranche aval; 9,04;13,70;2019/11/02 14:45:00
Toranche aval; 9,00;13,72;2019/11/02 15:00:00
Toranche aval; 9,00;13,74;2019/11/02 15:15:00
Toranche aval; 8,97;13,74;2019/11/02 15:30:00
Toranche aval; 8,98;13,74;2019/11/02 15:45:00
Toranche aval; 8,99;13,72;2019/11/02 16:00:00
Toranche aval; 8,97;13,72;2019/11/02 16:15:00
Toranche aval; 8,95;13,72;2019/11/02 16:30:00
Toranche aval; 8,95;13,72;2019/11/02 16:45:00
Toranche aval; 8,93;13,70;2019/11/02 17:00:00
Toranche aval; 8,94;13,68;2019/11/02 17:15:00
Toranche aval; 8,92;13,66;2019/11/02 17:30:00
Toranche aval; 8,92;13,66;2019/11/02 17:45:00
Toranche aval; 8,94;13,66;2019/11/02 18:00:00
Toranche aval; 8,89;13,66;2019/11/02 18:15:00
Toranche aval; 8,88;13,64;2019/11/02 18:30:00
Toranche aval; 8,91;13,64;2019/11/02 18:45:00
Toranche aval; 8,90;13,62;2019/11/02 19:00:00
Toranche aval; 8,87;13,62;2019/11/02 19:15:00
Toranche aval; 8,88;13,60;2019/11/02 19:30:00
Toranche aval; 8,90;13,58;2019/11/02 19:45:00
Toranche aval; 8,89;13,56;2019/11/02 20:00:00
Toranche aval; 8,93;13,52;2019/11/02 20:15:00
Toranche aval; 8,93;13,50;2019/11/02 20:30:00
Toranche aval; 8,91;13,50;2019/11/02 20:45:00
Toranche aval; 8,91;13,48;2019/11/02 21:00:00
Toranche aval; 8,93;13,46;2019/11/02 21:15:00
Toranche aval; 8,94;13,44;2019/11/02 21:30:00
Toranche aval; 8,93;13,42;2019/11/02 21:45:00
Toranche aval; 8,94;13,40;2019/11/02 22:00:00
Toranche aval; 8,94;13,38;2019/11/02 22:15:00
Toranche aval; 8,94;13,36;2019/11/02 22:30:00
Toranche aval; 8,95;13,34;2019/11/02 22:45:00
Toranche aval; 8,95;13,32;2019/11/02 23:00:00
Toranche aval; 8,94;13,30;2019/11/02 23:15:00
Toranche aval; 8,97;13,28;2019/11/02 23:30:00
Toranche aval; 8,95;13,26;2019/11/02 23:45:00
Toranche aval; 8,95;13,26;2019/11/03 00:00:00
Toranche aval; 8,94;13,22;2019/11/03 00:15:00
Toranche aval; 8,95;13,20;2019/11/03 00:30:00
Toranche aval; 8,93;13,16;2019/11/03 00:45:00
Toranche aval; 8,97;13,14;2019/11/03 01:00:00
Toranche aval; 9,00;13,12;2019/11/03 01:15:00
Toranche aval; 8,93;13,10;2019/11/03 01:30:00
Toranche aval; 8,97;13,06;2019/11/03 01:45:00
Toranche aval; 8,99;13,06;2019/11/03 02:00:00
Toranche aval; 8,97;13,02;2019/11/03 02:15:00
Toranche aval; 8,97;13,00;2019/11/03 02:30:00
Toranche aval; 9,00;12,98;2019/11/03 02:45:00
Toranche aval; 8,99;12,96;2019/11/03 03:00:00
Toranche aval; 8,99;12,96;2019/11/03 03:15:00
Toranche aval; 8,99;12,94;2019/11/03 03:30:00
Toranche aval; 9,00;12,92;2019/11/03 03:45:00
Toranche aval; 9,02;12,90;2019/11/03 04:00:00
Toranche aval; 8,98;12,88;2019/11/03 04:15:00
Toranche aval; 8,98;12,84;2019/11/03 04:30:00
Toranche aval; 9,01;12,82;2019/11/03 04:45:00
Toranche aval; 9,02;12,80;2019/11/03 05:00:00
Toranche aval; 9,01;12,78;2019/11/03 05:15:00
Toranche aval; 9,03;12,78;2019/11/03 05:30:00
Toranche aval; 9,03;12,76;2019/11/03 05:45:00
Toranche aval; 9,02;12,74;2019/11/03 06:00:00
Toranche aval; 9,01;12,72;2019/11/03 06:15:00
Toranche aval; 8,99;12,70;2019/11/03 06:30:00
Toranche aval; 9,04;12,68;2019/11/03 06:45:00
Toranche aval; 9,04;12,66;2019/11/03 07:00:00
Toranche aval; 9,04;12,64;2019/11/03 07:15:00
Toranche aval; 9,04;12,62;2019/11/03 07:30:00
Toranche aval; 9,02;12,60;2019/11/03 07:45:00
Toranche aval; 9,04;12,60;2019/11/03 08:00:00
Toranche aval; 9,04;12,58;2019/11/03 08:15:00
Toranche aval; 9,02;12,58;2019/11/03 08:30:00
Toranche aval; 9,03;12,56;2019/11/03 08:45:00
Toranche aval; 9,05;12,54;2019/11/03 09:00:00
Toranche aval; 9,07;12,50;2019/11/03 09:15:00
Toranche aval; 9,06;12,48;2019/11/03 09:30:00
Toranche aval; 9,06;12,48;2019/11/03 09:45:00
Toranche aval; 9,06;12,46;2019/11/03 10:00:00
Toranche aval; 9,05;12,44;2019/11/03 10:15:00
Toranche aval; 9,11;12,42;2019/11/03 10:30:00
Toranche aval; 9,13;12,42;2019/11/03 10:45:00
Toranche aval; 9,13;12,42;2019/11/03 11:00:00
Toranche aval; 9,14;12,44;2019/11/03 11:15:00
Toranche aval; 9,14;12,46;2019/11/03 11:30:00
Toranche aval; 9,14;12,48;2019/11/03 11:45:00
Toranche aval; 9,13;12,48;2019/11/03 12:00:00
Toranche aval; 9,14;12,48;2019/11/03 12:15:00
Toranche aval; 9,13;12,46;2019/11/03 12:30:00
Toranche aval; 9,10;12,48;2019/11/03 12:45:00
Toranche aval; 9,08;12,50;2019/11/03 13:00:00
Toranche aval; 9,07;12,52;2019/11/03 13:15:00
Toranche aval; 9,11;12,52;2019/11/03 13:30:00
Toranche aval; 9,11;12,52;2019/11/03 13:45:00
Toranche aval; 9,08;12,52;2019/11/03 14:00:00
Toranche aval; 8,93;12,48;2019/11/03 14:15:00
Toranche aval; 9,03;12,46;2019/11/03 14:30:00
Toranche aval; 9,08;12,46;2019/11/03 14:45:00
Toranche aval; 9,06;12,44;2019/11/03 15:00:00
Toranche aval; 9,07;12,42;2019/11/03 15:15:00
Toranche aval; 9,09;12,42;2019/11/03 15:30:00
Toranche aval; 9,13;12,42;2019/11/03 15:45:00
Toranche aval; 9,13;12,40;2019/11/03 16:00:00
Toranche aval; 9,10;12,40;2019/11/03 16:15:00
Toranche aval; 9,14;12,38;2019/11/03 16:30:00
Toranche aval; 9,16;12,36;2019/11/03 16:45:00
Toranche aval; 9,15;12,36;2019/11/03 17:00:00
Toranche aval; 9,14;12,34;2019/11/03 17:15:00
Toranche aval; 9,11;12,32;2019/11/03 17:30:00
Toranche aval; 9,11;12,32;2019/11/03 17:45:00
Toranche aval; 9,14;12,30;2019/11/03 18:00:00
Toranche aval; 9,13;12,30;2019/11/03 18:15:00
Toranche aval; 9,11;12,28;2019/11/03 18:30:00
Toranche aval; 9,13;12,28;2019/11/03 18:45:00
Toranche aval; 9,13;12,26;2019/11/03 19:00:00
Toranche aval; 9,14;12,24;2019/11/03 19:15:00
Toranche aval; 9,15;12,24;2019/11/03 19:30:00
Toranche aval; 9,15;12,22;2019/11/03 19:45:00
Toranche aval; 9,17;12,20;2019/11/03 20:00:00
Toranche aval; 9,18;12,18;2019/11/03 20:15:00
Toranche aval; 9,19;12,16;2019/11/03 20:30:00
Toranche aval; 9,22;12,14;2019/11/03 20:45:00
Toranche aval; 9,19;12,12;2019/11/03 21:00:00
Toranche aval; 9,23;12,10;2019/11/03 21:15:00
Toranche aval; 9,20;12,10;2019/11/03 21:30:00
Toranche aval; 9,20;12,08;2019/11/03 21:45:00
Toranche aval; 9,22;12,06;2019/11/03 22:00:00
Toranche aval; 9,25;12,06;2019/11/03 22:15:00
Toranche aval; 9,22;12,04;2019/11/03 22:30:00
Toranche aval; 9,25;12,04;2019/11/03 22:45:00
Toranche aval; 9,25;12,02;2019/11/03 23:00:00
Toranche aval; 9,24;12,00;2019/11/03 23:15:00
Toranche aval; 9,26;11,98;2019/11/03 23:30:00
Toranche aval; 9,25;11,96;2019/11/03 23:45:00
Toranche aval; 9,26;11,94;2019/11/04 00:00:00
Toranche aval; 9,25;11,92;2019/11/04 00:15:00
Toranche aval; 9,25;11,88;2019/11/04 00:30:00
Toranche aval; 9,24;11,86;2019/11/04 00:45:00
Toranche aval; 9,27;11,82;2019/11/04 01:00:00
Toranche aval; 9,30;11,80;2019/11/04 01:15:00
Toranche aval; 9,30;11,76;2019/11/04 01:30:00
Toranche aval; 9,27;11,72;2019/11/04 01:45:00
Toranche aval; 9,33;11,68;2019/11/04 02:00:00
Toranche aval; 9,34;11,66;2019/11/04 02:15:00
Toranche aval; 9,33;11,62;2019/11/04 02:30:00
Toranche aval; 9,33;11,60;2019/11/04 02:45:00
Toranche aval; 9,34;11,56;2019/11/04 03:00:00
Toranche aval; 9,35;11,54;2019/11/04 03:15:00
Toranche aval; 9,38;11,52;2019/11/04 03:30:00
Toranche aval; 9,39;11,50;2019/11/04 03:45:00
Toranche aval; 9,39;11,48;2019/11/04 04:00:00
Toranche aval; 9,38;11,46;2019/11/04 04:15:00
Toranche aval; 9,36;11,42;2019/11/04 04:30:00
Toranche aval; 9,36;11,40;2019/11/04 04:45:00
Toranche aval; 9,39;11,36;2019/11/04 05:00:00
Toranche aval; 9,40;11,34;2019/11/04 05:15:00
Toranche aval; 9,40;11,32;2019/11/04 05:30:00
Toranche aval; 9,41;11,30;2019/11/04 05:45:00
Toranche aval; 9,40;11,28;2019/11/04 06:00:00
Toranche aval; 9,40;11,24;2019/11/04 06:15:00
Toranche aval; 9,40;11,24;2019/11/04 06:30:00
Toranche aval; 9,47;11,22;2019/11/04 06:45:00
Toranche aval; 9,42;11,20;2019/11/04 07:00:00
Toranche aval; 9,47;11,20;2019/11/04 07:15:00
Toranche aval; 9,43;11,18;2019/11/04 07:30:00
Toranche aval; 9,38;11,18;2019/11/04 07:45:00
Toranche aval; 9,44;11,16;2019/11/04 08:00:00
Toranche aval; 9,44;11,16;2019/11/04 08:15:00
Toranche aval; 9,45;11,16;2019/11/04 08:30:00
Toranche aval; 9,50;11,14;2019/11/04 08:45:00
Toranche aval; 9,47;11,14;2019/11/04 09:00:00
Toranche aval; 9,48;11,14;2019/11/04 09:15:00
Toranche aval; 9,48;11,14;2019/11/04 09:30:00
Toranche aval; 9,44;11,16;2019/11/04 09:45:00
Toranche aval; 9,43;11,18;2019/11/04 10:00:00
Toranche aval; 9,47;11,18;2019/11/04 10:15:00
Toranche aval; 9,44;11,20;2019/11/04 10:30:00
Toranche aval; 9,43;11,22;2019/11/04 10:45:00
Toranche aval; 9,44;11,24;2019/11/04 11:00:00
Toranche aval; 9,45;11,28;2019/11/04 11:15:00
Toranche aval; 9,52;11,30;2019/11/04 11:30:00
Toranche aval; 9,47;11,32;2019/11/04 11:45:00
Toranche aval; 9,51;11,32;2019/11/04 12:00:00
Toranche aval; 9,51;11,36;2019/11/04 12:15:00
Toranche aval; 9,42;11,38;2019/11/04 12:30:00
Toranche aval; 9,49;11,42;2019/11/04 12:45:00
Toranche aval; 9,51;11,46;2019/11/04 13:00:00
Toranche aval; 9,47;11,50;2019/11/04 13:15:00
Toranche aval; 9,44;11,54;2019/11/04 13:30:00
Toranche aval; 9,43;11,56;2019/11/04 13:45:00
Toranche aval; 9,43;11,60;2019/11/04 14:00:00
Toranche aval; 9,42;11,62;2019/11/04 14:15:00
Toranche aval; 9,45;11,66;2019/11/04 14:30:00
Toranche aval; 9,44;11,70;2019/11/04 14:45:00
Toranche aval; 9,44;11,72;2019/11/04 15:00:00
Toranche aval; 9,44;11,76;2019/11/04 15:15:00
Toranche aval; 9,38;11,78;2019/11/04 15:30:00
Toranche aval; 9,38;11,80;2019/11/04 15:45:00
Toranche aval; 9,40;11,84;2019/11/04 16:00:00
Toranche aval; 9,38;11,86;2019/11/04 16:15:00
Toranche aval; 9,39;11,86;2019/11/04 16:30:00
Toranche aval; 9,33;11,86;2019/11/04 16:45:00
Toranche aval; 9,30;11,88;2019/11/04 17:00:00
Toranche aval; 9,24;11,88;2019/11/04 17:15:00
Toranche aval; 9,27;11,90;2019/11/04 17:30:00
Toranche aval; 9,23;11,90;2019/11/04 17:45:00
Toranche aval; 9,21;11,90;2019/11/04 18:00:00
Toranche aval; 9,20;11,90;2019/11/04 18:15:00
Toranche aval; 9,21;11,90;2019/11/04 18:30:00
Toranche aval; 9,24;11,90;2019/11/04 18:45:00
Toranche aval; 9,26;11,90;2019/11/04 19:00:00
Toranche aval; 9,22;11,90;2019/11/04 19:15:00
Toranche aval; 9,22;11,88;2019/11/04 19:30:00
Toranche aval; 9,24;11,88;2019/11/04 19:45:00
Toranche aval; 9,23;11,88;2019/11/04 20:00:00
Toranche aval; 9,24;11,88;2019/11/04 20:15:00
Toranche aval; 9,26;11,88;2019/11/04 20:30:00
Toranche aval; 9,24;11,86;2019/11/04 20:45:00
Toranche aval; 9,28;11,86;2019/11/04 21:00:00
Toranche aval; 9,26;11,86;2019/11/04 21:15:00
Toranche aval; 9,27;11,84;2019/11/04 21:30:00
Toranche aval; 9,25;11,84;2019/11/04 21:45:00
Toranche aval; 9,23;11,82;2019/11/04 22:00:00
Toranche aval; 9,28;11,80;2019/11/04 22:15:00
Toranche aval; 9,25;11,78;2019/11/04 22:30:00
Toranche aval; 9,24;11,76;2019/11/04 22:45:00
Toranche aval; 9,21;11,72;2019/11/04 23:00:00
Toranche aval; 9,27;11,70;2019/11/04 23:15:00
Toranche aval; 9,27;11,68;2019/11/04 23:30:00
Toranche aval; 9,28;11,66;2019/11/04 23:45:00
Toranche aval; 9,27;11,64;2019/11/05 00:00:00
Toranche aval; 9,30;11,62;2019/11/05 00:15:00
Toranche aval; 9,33;11,58;2019/11/05 00:30:00
Toranche aval; 9,27;11,56;2019/11/05 00:45:00
Toranche aval; 9,32;11,52;2019/11/05 01:00:00
Toranche aval; 9,30;11,50;2019/11/05 01:15:00
Toranche aval; 9,33;11,46;2019/11/05 01:30:00
Toranche aval; 9,31;11,42;2019/11/05 01:45:00
Toranche aval; 9,30;11,40;2019/11/05 02:00:00
Toranche aval; 9,34;11,38;2019/11/05 02:15:00
Toranche aval; 9,36;11,36;2019/11/05 02:30:00
Toranche aval; 9,39;11,34;2019/11/05 02:45:00
Toranche aval; 9,37;11,32;2019/11/05 03:00:00
Toranche aval; 9,36;11,30;2019/11/05 03:15:00
Toranche aval; 9,39;11,26;2019/11/05 03:30:00
Toranche aval; 9,38;11,24;2019/11/05 03:45:00
Toranche aval; 9,38;11,22;2019/11/05 04:00:00
Toranche aval; 9,40;11,18;2019/11/05 04:15:00
Toranche aval; 9,41;11,16;2019/11/05 04:30:00
Toranche aval; 9,42;11,14;2019/11/05 04:45:00
Toranche aval; 9,37;11,12;2019/11/05 05:00:00
Toranche aval; 9,41;11,08;2019/11/05 05:15:00
Toranche aval; 9,42;11,06;2019/11/05 05:30:00
Toranche aval; 9,43;11,04;2019/11/05 05:45:00
Toranche aval; 9,43;11,02;2019/11/05 06:00:00
Toranche aval; 9,44;10,98;2019/11/05 06:15:00
Toranche aval; 9,45;10,98;2019/11/05 06:30:00
Toranche aval; 9,43;10,94;2019/11/05 06:45:00
Toranche aval; 9,51;10,92;2019/11/05 07:00:00
Toranche aval; 9,48;10,88;2019/11/05 07:15:00
Toranche aval; 9,47;10,86;2019/11/05 07:30:00
Toranche aval; 9,50;10,84;2019/11/05 07:45:00
Toranche aval; 9,52;10,82;2019/11/05 08:00:00
Toranche aval; 9,52;10,80;2019/11/05 08:15:00
Toranche aval; 9,53;10,78;2019/11/05 08:30:00
Toranche aval; 9,51;10,78;2019/11/05 08:45:00
Toranche aval; 9,53;10,76;2019/11/05 09:00:00
Toranche aval; 9,56;10,76;2019/11/05 09:15:00
Toranche aval; 9,56;10,76;2019/11/05 09:30:00
Toranche aval; 9,52;10,76;2019/11/05 09:45:00
Toranche aval; 9,55;10,76;2019/11/05 10:00:00
Toranche aval; 9,60;10,76;2019/11/05 10:15:00
Toranche aval; 9,60;10,76;2019/11/05 10:30:00
Toranche aval; 9,56;10,76;2019/11/05 10:45:00
Toranche aval; 9,57;10,78;2019/11/05 11:00:00
Toranche aval; 9,60;10,82;2019/11/05 11:15:00
Toranche aval; 9,64;10,84;2019/11/05 11:30:00
Toranche aval; 9,58;10,86;2019/11/05 11:45:00
Toranche aval; 9,57;10,88;2019/11/05 12:00:00
Toranche aval; 9,59;10,92;2019/11/05 12:15:00
Toranche aval; 9,60;10,96;2019/11/05 12:30:00
Toranche aval; 9,60;11,02;2019/11/05 12:45:00
Toranche aval; 9,59;11,06;2019/11/05 13:00:00
Toranche aval; 9,62;11,08;2019/11/05 13:15:00
Toranche aval; 9,55;11,08;2019/11/05 13:30:00
Toranche aval; 9,57;11,08;2019/11/05 13:45:00
Toranche aval; 9,55;11,08;2019/11/05 14:00:00
Toranche aval; 9,55;11,10;2019/11/05 14:15:00
Toranche aval; 9,55;11,10;2019/11/05 14:30:00
Toranche aval; 9,53;11,12;2019/11/05 14:45:00
Toranche aval; 9,54;11,12;2019/11/05 15:00:00
Toranche aval; 9,51;11,10;2019/11/05 15:15:00
Toranche aval; 9,50;11,10;2019/11/05 15:30:00
Toranche aval; 9,49;11,10;2019/11/05 15:45:00
Toranche aval; 9,47;11,10;2019/11/05 16:00:00
Toranche aval; 9,45;11,10;2019/11/05 16:15:00
Toranche aval; 9,47;11,10;2019/11/05 16:30:00
Toranche aval; 9,44;11,10;2019/11/05 16:45:00
Toranche aval; 9,44;11,08;2019/11/05 17:00:00
Toranche aval; 9,47;11,08;2019/11/05 17:15:00
Toranche aval; 9,44;11,08;2019/11/05 17:30:00
Toranche aval; 9,43;11,08;2019/11/05 17:45:00
Toranche aval; 9,44;11,06;2019/11/05 18:00:00
Toranche aval; 9,43;11,04;2019/11/05 18:15:00
Toranche aval; 9,44;11,02;2019/11/05 18:30:00
Toranche aval; 9,43;11,02;2019/11/05 18:45:00
Toranche aval; 9,37;11,00;2019/11/05 19:00:00
Toranche aval; 9,45;10,98;2019/11/05 19:15:00
Toranche aval; 9,45;10,98;2019/11/05 19:30:00
Toranche aval; 9,48;10,96;2019/11/05 19:45:00
Toranche aval; 9,45;10,96;2019/11/05 20:00:00
Toranche aval; 9,43;10,94;2019/11/05 20:15:00
Toranche aval; 9,48;10,94;2019/11/05 20:30:00
Toranche aval; 9,47;10,92;2019/11/05 20:45:00
Toranche aval; 9,40;10,92;2019/11/05 21:00:00
Toranche aval; 9,43;10,90;2019/11/05 21:15:00
Toranche aval; 9,45;10,88;2019/11/05 21:30:00
Toranche aval; 9,45;10,86;2019/11/05 21:45:00
Toranche aval; 9,48;10,84;2019/11/05 22:00:00
Toranche aval; 9,49;10,84;2019/11/05 22:15:00
Toranche aval; 9,50;10,82;2019/11/05 22:30:00
Toranche aval; 9,48;10,78;2019/11/05 22:45:00
Toranche aval; 9,49;10,76;2019/11/05 23:00:00
Toranche aval; 9,48;10,74;2019/11/05 23:15:00
Toranche aval; 9,42;10,70;2019/11/05 23:30:00
Toranche aval; 9,44;10,66;2019/11/05 23:45:00
Toranche aval; 9,45;10,64;2019/11/06 00:00:00
Toranche aval; 9,44;10,60;2019/11/06 00:15:00
Toranche aval; 9,41;10,56;2019/11/06 00:30:00
Toranche aval; 9,49;10,52;2019/11/06 00:45:00
Toranche aval; 9,50;10,48;2019/11/06 01:00:00
Toranche aval; 9,53;10,44;2019/11/06 01:15:00
Toranche aval; 9,53;10,42;2019/11/06 01:30:00
Toranche aval; 9,56;10,38;2019/11/06 01:45:00
Toranche aval; 9,55;10,36;2019/11/06 02:00:00
Toranche aval; 9,53;10,34;2019/11/06 02:15:00
Toranche aval; 9,58;10,32;2019/11/06 02:30:00
Toranche aval; 9,65;10,30;2019/11/06 02:45:00
Toranche aval; 9,60;10,28;2019/11/06 03:00:00
Toranche aval; 9,64;10,24;2019/11/06 03:15:00
Toranche aval; 9,65;10,22;2019/11/06 03:30:00
Toranche aval; 9,66;10,20;2019/11/06 03:45:00
Toranche aval; 9,62;10,18;2019/11/06 04:00:00
Toranche aval; 9,64;10,16;2019/11/06 04:15:00
Toranche aval; 9,62;10,14;2019/11/06 04:30:00
Toranche aval; 9,65;10,10;2019/11/06 04:45:00
Toranche aval; 9,67;10,08;2019/11/06 05:00:00
Toranche aval; 9,71;10,06;2019/11/06 05:15:00
Toranche aval; 9,69;10,04;2019/11/06 05:30:00
Toranche aval; 9,67;10,04;2019/11/06 05:45:00
Toranche aval; 9,66;10,02;2019/11/06 06:00:00
Toranche aval; 9,68;10,00;2019/11/06 06:15:00
Toranche aval; 9,73; 9,98;2019/11/06 06:30:00
Toranche aval; 9,67; 9,96;2019/11/06 06:45:00
Toranche aval; 9,75; 9,94;2019/11/06 07:00:00
Toranche aval; 9,77; 9,92;2019/11/06 07:15:00
Toranche aval; 9,75; 9,90;2019/11/06 07:30:00
Toranche aval; 9,76; 9,88;2019/11/06 07:45:00
Toranche aval; 9,77; 9,86;2019/11/06 08:00:00
Toranche aval; 9,77; 9,84;2019/11/06 08:15:00
